,NAG_false_negative_idx,relative frequency
37,89.0,9.514144361283775e-05
2540,6122.0,9.514144361283775e-05
1316,3163.0,9.514144361283775e-05
3743,8951.0,9.514144361283775e-05
4158,9976.0,9.514144361283775e-05
1147,2731.0,9.514144361283775e-05
2569,6197.0,9.514144361283775e-05
59,139.0,9.514144361283775e-05
16,33.0,9.514144361283775e-05
1637,3877.0,9.514144361283775e-05
4294,10281.0,9.514144361283775e-05
4717,11234.0,9.514144361283775e-05
4481,10700.0,9.514144361283775e-05
1296,3105.0,9.514144361283775e-05
1286,3076.0,9.514144361283775e-05
2891,6970.0,9.514144361283775e-05
4581,10949.0,9.514144361283775e-05
1056,2519.0,9.514144361283775e-05
2704,6528.0,9.514144361283775e-05
2715,6550.0,9.514144361283775e-05
95,226.0,9.514144361283775e-05
4484,10704.0,9.514144361283775e-05
2723,6563.0,9.514144361283775e-05
115,273.0,9.514144361283775e-05
1631,3870.0,9.514144361283775e-05
4834,11503.0,9.514144361283775e-05
3939,9463.0,9.514144361283775e-05
3474,8313.0,9.514144361283775e-05
1523,3623.0,9.514144361283775e-05
1521,3621.0,9.514144361283775e-05
4568,10923.0,9.514144361283775e-05
1913,4580.0,9.514144361283775e-05
544,1292.0,9.514144361283775e-05
4617,11018.0,9.514144361283775e-05
4341,10407.0,9.514144361283775e-05
1464,3500.0,9.514144361283775e-05
3157,7581.0,9.514144361283775e-05
4429,10597.0,9.514144361283775e-05
2087,5001.0,9.514144361283775e-05
285,689.0,9.514144361283775e-05
1583,3748.0,9.514144361283775e-05
3122,7499.0,9.514144361283775e-05
4988,11892.0,9.514144361283775e-05
1537,3654.0,9.514144361283775e-05
3272,7842.0,9.514144361283775e-05
3880,9319.0,9.514144361283775e-05
1543,3667.0,9.514144361283775e-05
463,1107.0,9.514144361283775e-05
4115,9893.0,9.514144361283775e-05
2004,4810.0,9.514144361283775e-05
3320,7952.0,9.514144361283775e-05
4634,11058.0,9.514144361283775e-05
3452,8263.0,9.514144361283775e-05
3447,8250.0,9.514144361283775e-05
3350,8036.0,9.514144361283775e-05
315,755.0,9.514144361283775e-05
393,946.0,9.514144361283775e-05
3433,8229.0,9.514144361283775e-05
391,939.0,9.514144361283775e-05
1585,3751.0,9.514144361283775e-05
1497,3569.0,9.514144361283775e-05
4095,9840.0,9.514144361283775e-05
671,1585.0,9.514144361283775e-05
2919,7027.0,9.514144361283775e-05
1857,4446.0,9.514144361283775e-05
2152,5133.0,9.514144361283775e-05
2950,7108.0,9.514144361283775e-05
4349,10426.0,9.514144361283775e-05
727,1722.0,9.514144361283775e-05
1864,4456.0,9.514144361283775e-05
709,1664.0,9.514144361283775e-05
4501,10740.0,9.514144361283775e-05
1432,3432.0,9.514144361283775e-05
3543,8470.0,9.514144361283775e-05
3060,7338.0,9.514144361283775e-05
572,1359.0,9.514144361283775e-05
1872,4473.0,9.514144361283775e-05
4808,11444.0,9.514144361283775e-05
590,1396.0,9.514144361283775e-05
4579,10946.0,9.514144361283775e-05
4083,9809.0,8.72129899784346e-05
1570,3724.0,8.72129899784346e-05
4235,10149.0,8.72129899784346e-05
4542,10853.0,8.72129899784346e-05
1602,3799.0,8.72129899784346e-05
1545,3670.0,8.72129899784346e-05
1997,4791.0,8.72129899784346e-05
2161,5153.0,8.72129899784346e-05
2148,5125.0,8.72129899784346e-05
1705,4048.0,8.72129899784346e-05
1305,3132.0,8.72129899784346e-05
1719,4091.0,8.72129899784346e-05
1643,3895.0,8.72129899784346e-05
1825,4348.0,8.72129899784346e-05
1256,3006.0,8.72129899784346e-05
2021,4850.0,8.72129899784346e-05
4218,10109.0,8.72129899784346e-05
2324,5566.0,8.72129899784346e-05
2048,4918.0,8.72129899784346e-05
4546,10860.0,8.72129899784346e-05
2129,5067.0,8.72129899784346e-05
1753,4176.0,8.72129899784346e-05
4252,10181.0,8.72129899784346e-05
1441,3446.0,8.72129899784346e-05
2061,4950.0,8.72129899784346e-05
2316,5541.0,8.72129899784346e-05
4046,9713.0,8.72129899784346e-05
4177,10020.0,8.72129899784346e-05
4877,11604.0,8.72129899784346e-05
2330,5591.0,8.72129899784346e-05
4214,10096.0,8.72129899784346e-05
2302,5518.0,8.72129899784346e-05
2222,5289.0,8.72129899784346e-05
2145,5117.0,8.72129899784346e-05
4221,10115.0,8.72129899784346e-05
1820,4338.0,8.72129899784346e-05
1615,3832.0,8.72129899784346e-05
1970,4724.0,8.72129899784346e-05
4485,10705.0,8.72129899784346e-05
996,2360.0,8.72129899784346e-05
3213,7721.0,8.72129899784346e-05
557,1324.0,8.72129899784346e-05
3127,7514.0,8.72129899784346e-05
4562,10901.0,8.72129899784346e-05
4663,11125.0,8.72129899784346e-05
3109,7464.0,8.72129899784346e-05
174,420.0,8.72129899784346e-05
4972,11849.0,8.72129899784346e-05
3568,8522.0,8.72129899784346e-05
657,1550.0,8.72129899784346e-05
3917,9427.0,8.72129899784346e-05
695,1629.0,8.72129899784346e-05
722,1701.0,8.72129899784346e-05
738,1747.0,8.72129899784346e-05
3578,8552.0,8.72129899784346e-05
2933,7045.0,8.72129899784346e-05
2923,7032.0,8.72129899784346e-05
758,1798.0,8.72129899784346e-05
271,651.0,8.72129899784346e-05
143,340.0,8.72129899784346e-05
491,1162.0,8.72129899784346e-05
4441,10617.0,8.72129899784346e-05
97,238.0,8.72129899784346e-05
3217,7728.0,8.72129899784346e-05
292,704.0,8.72129899784346e-05
3839,9214.0,8.72129899784346e-05
310,737.0,8.72129899784346e-05
4422,10582.0,8.72129899784346e-05
4627,11048.0,8.72129899784346e-05
4612,11010.0,8.72129899784346e-05
4410,10556.0,8.72129899784346e-05
4403,10539.0,8.72129899784346e-05
4564,10912.0,8.72129899784346e-05
426,1018.0,8.72129899784346e-05
3535,8451.0,8.72129899784346e-05
217,516.0,8.72129899784346e-05
446,1068.0,8.72129899784346e-05
459,1096.0,8.72129899784346e-05
4640,11081.0,8.72129899784346e-05
464,1108.0,8.72129899784346e-05
3244,7787.0,8.72129899784346e-05
3886,9335.0,8.72129899784346e-05
470,1118.0,8.72129899784346e-05
111,265.0,8.72129899784346e-05
2877,6944.0,8.72129899784346e-05
3646,8704.0,8.72129899784346e-05
2736,6601.0,8.72129899784346e-05
29,62.0,8.72129899784346e-05
4307,10302.0,8.72129899784346e-05
3792,9088.0,8.72129899784346e-05
1035,2454.0,8.72129899784346e-05
2697,6508.0,8.72129899784346e-05
2653,6402.0,8.72129899784346e-05
3989,9588.0,8.72129899784346e-05
1085,2593.0,8.72129899784346e-05
2616,6307.0,8.72129899784346e-05
1121,2659.0,8.72129899784346e-05
2578,6219.0,8.72129899784346e-05
1159,2758.0,8.72129899784346e-05
4480,10698.0,8.72129899784346e-05
2487,5986.0,8.72129899784346e-05
2474,5943.0,8.72129899784346e-05
4745,11304.0,8.72129899784346e-05
2448,5883.0,8.72129899784346e-05
3767,9017.0,8.72129899784346e-05
2428,5847.0,8.72129899784346e-05
3947,9482.0,8.72129899784346e-05
940,2225.0,8.72129899784346e-05
2768,6684.0,8.72129899784346e-05
2802,6760.0,8.72129899784346e-05
3662,8733.0,8.72129899784346e-05
845,1986.0,8.72129899784346e-05
869,2038.0,8.72129899784346e-05
4596,10981.0,8.72129899784346e-05
4595,10977.0,8.72129899784346e-05
4489,10709.0,8.72129899784346e-05
3964,9534.0,8.72129899784346e-05
4701,11199.0,8.72129899784346e-05
935,2208.0,8.72129899784346e-05
2745,6620.0,8.72129899784346e-05
3661,8732.0,8.72129899784346e-05
4466,10667.0,7.928453634403147e-05
4490,10711.0,7.928453634403147e-05
251,600.0,7.928453634403147e-05
4838,11513.0,7.928453634403147e-05
4847,11538.0,7.928453634403147e-05
1647,3904.0,7.928453634403147e-05
4184,10036.0,7.928453634403147e-05
24,56.0,7.928453634403147e-05
1587,3756.0,7.928453634403147e-05
4527,10815.0,7.928453634403147e-05
1646,3901.0,7.928453634403147e-05
5028,11983.0,7.928453634403147e-05
32,70.0,7.928453634403147e-05
1594,3777.0,7.928453634403147e-05
267,644.0,7.928453634403147e-05
1240,2961.0,7.928453634403147e-05
4849,11540.0,7.928453634403147e-05
1420,3408.0,7.928453634403147e-05
4948,11798.0,7.928453634403147e-05
1402,3357.0,7.928453634403147e-05
4327,10369.0,7.928453634403147e-05
849,1993.0,7.928453634403147e-05
890,2105.0,7.928453634403147e-05
1370,3297.0,7.928453634403147e-05
896,2116.0,7.928453634403147e-05
919,2168.0,7.928453634403147e-05
944,2233.0,7.928453634403147e-05
1008,2381.0,7.928453634403147e-05
1077,2573.0,7.928453634403147e-05
1136,2698.0,7.928453634403147e-05
1322,3171.0,7.928453634403147e-05
1166,2768.0,7.928453634403147e-05
1216,2894.0,7.928453634403147e-05
1408,3373.0,7.928453634403147e-05
800,1891.0,7.928453634403147e-05
4850,11543.0,7.928453634403147e-05
797,1888.0,7.928453634403147e-05
343,816.0,7.928453634403147e-05
4197,10060.0,7.928453634403147e-05
1563,3714.0,7.928453634403147e-05
1547,3674.0,7.928453634403147e-05
440,1056.0,7.928453634403147e-05
476,1131.0,7.928453634403147e-05
547,1300.0,7.928453634403147e-05
4382,10495.0,7.928453634403147e-05
4901,11675.0,7.928453634403147e-05
4976,11858.0,7.928453634403147e-05
615,1456.0,7.928453634403147e-05
700,1636.0,7.928453634403147e-05
746,1767.0,7.928453634403147e-05
768,1820.0,7.928453634403147e-05
791,1878.0,7.928453634403147e-05
4869,11584.0,7.928453634403147e-05
4133,9935.0,7.928453634403147e-05
3296,7882.0,7.928453634403147e-05
4644,11090.0,7.928453634403147e-05
3061,7339.0,7.928453634403147e-05
3101,7442.0,7.928453634403147e-05
3160,7584.0,7.928453634403147e-05
3170,7607.0,7.928453634403147e-05
2196,5228.0,7.928453634403147e-05
3179,7629.0,7.928453634403147e-05
3214,7724.0,7.928453634403147e-05
2147,5120.0,7.928453634403147e-05
3266,7834.0,7.928453634403147e-05
2037,4899.0,7.928453634403147e-05
2136,5084.0,7.928453634403147e-05
4727,11258.0,7.928453634403147e-05
3314,7933.0,7.928453634403147e-05
2082,4994.0,7.928453634403147e-05
4101,9854.0,7.928453634403147e-05
3862,9273.0,7.928453634403147e-05
3371,8088.0,7.928453634403147e-05
3393,8128.0,7.928453634403147e-05
4674,11149.0,7.928453634403147e-05
3046,7306.0,7.928453634403147e-05
2337,5610.0,7.928453634403147e-05
2363,5684.0,7.928453634403147e-05
2645,6385.0,7.928453634403147e-05
2698,6515.0,7.928453634403147e-05
2719,6555.0,7.928453634403147e-05
2514,6049.0,7.928453634403147e-05
2724,6567.0,7.928453634403147e-05
3971,9552.0,7.928453634403147e-05
2753,6652.0,7.928453634403147e-05
3962,9531.0,7.928453634403147e-05
2767,6682.0,7.928453634403147e-05
1683,3993.0,7.928453634403147e-05
2416,5811.0,7.928453634403147e-05
2848,6876.0,7.928453634403147e-05
3950,9501.0,7.928453634403147e-05
2376,5730.0,7.928453634403147e-05
2370,5707.0,7.928453634403147e-05
2920,7029.0,7.928453634403147e-05
2364,5689.0,7.928453634403147e-05
3455,8269.0,7.928453634403147e-05
2597,6257.0,7.928453634403147e-05
3640,8697.0,7.928453634403147e-05
1725,4111.0,7.928453634403147e-05
3643,8700.0,7.928453634403147e-05
1889,4518.0,7.928453634403147e-05
3690,8802.0,7.928453634403147e-05
4803,11433.0,7.928453634403147e-05
3619,8643.0,7.928453634403147e-05
4816,11461.0,7.928453634403147e-05
1810,4327.0,7.928453634403147e-05
3576,8547.0,7.928453634403147e-05
3830,9196.0,7.928453634403147e-05
4533,10835.0,7.928453634403147e-05
3548,8477.0,7.928453634403147e-05
3722,8892.0,7.928453634403147e-05
3514,8400.0,7.928453634403147e-05
3541,8461.0,7.928453634403147e-05
3740,8938.0,7.135608270962832e-05
2911,7008.0,7.135608270962832e-05
3012,7235.0,7.135608270962832e-05
3995,9597.0,7.135608270962832e-05
3010,7232.0,7.135608270962832e-05
3809,9142.0,7.135608270962832e-05
5023,11969.0,7.135608270962832e-05
745,1765.0,7.135608270962832e-05
1096,2610.0,7.135608270962832e-05
3801,9120.0,7.135608270962832e-05
4342,10409.0,7.135608270962832e-05
4593,10974.0,7.135608270962832e-05
3764,9011.0,7.135608270962832e-05
1071,2555.0,7.135608270962832e-05
2747,6625.0,7.135608270962832e-05
2,6.0,7.135608270962832e-05
43,104.0,7.135608270962832e-05
4330,10377.0,7.135608270962832e-05
2799,6754.0,7.135608270962832e-05
3756,8998.0,7.135608270962832e-05
717,1688.0,7.135608270962832e-05
2776,6709.0,7.135608270962832e-05
1001,2369.0,7.135608270962832e-05
3729,8911.0,7.135608270962832e-05
4942,11781.0,7.135608270962832e-05
3731,8915.0,7.135608270962832e-05
3745,8956.0,7.135608270962832e-05
721,1696.0,7.135608270962832e-05
3502,8379.0,7.135608270962832e-05
3016,7240.0,7.135608270962832e-05
396,951.0,7.135608270962832e-05
5013,11953.0,7.135608270962832e-05
444,1065.0,7.135608270962832e-05
3312,7926.0,7.135608270962832e-05
3555,8491.0,7.135608270962832e-05
405,971.0,7.135608270962832e-05
397,953.0,7.135608270962832e-05
3364,8066.0,7.135608270962832e-05
4609,11007.0,7.135608270962832e-05
230,548.0,7.135608270962832e-05
232,551.0,7.135608270962832e-05
3392,8125.0,7.135608270962832e-05
4615,11015.0,7.135608270962832e-05
318,763.0,7.135608270962832e-05
3489,8342.0,7.135608270962832e-05
5014,11955.0,7.135608270962832e-05
169,410.0,7.135608270962832e-05
705,1653.0,7.135608270962832e-05
3077,7380.0,7.135608270962832e-05
3037,7282.0,7.135608270962832e-05
279,678.0,7.135608270962832e-05
677,1596.0,7.135608270962832e-05
648,1529.0,7.135608270962832e-05
3914,9423.0,7.135608270962832e-05
4602,10992.0,7.135608270962832e-05
573,1360.0,7.135608270962832e-05
3201,7685.0,7.135608270962832e-05
3092,7418.0,7.135608270962832e-05
4454,10646.0,7.135608270962832e-05
3617,8638.0,7.135608270962832e-05
3582,8558.0,7.135608270962832e-05
3200,7684.0,7.135608270962832e-05
509,1199.0,7.135608270962832e-05
1678,3980.0,7.135608270962832e-05
3775,9038.0,7.135608270962832e-05
4914,11710.0,7.135608270962832e-05
2568,6194.0,7.135608270962832e-05
4215,10097.0,7.135608270962832e-05
2074,4975.0,7.135608270962832e-05
1493,3561.0,7.135608270962832e-05
1489,3553.0,7.135608270962832e-05
4872,11590.0,7.135608270962832e-05
1459,3485.0,7.135608270962832e-05
2137,5090.0,7.135608270962832e-05
4233,10145.0,7.135608270962832e-05
2181,5196.0,7.135608270962832e-05
4038,9694.0,7.135608270962832e-05
4075,9777.0,7.135608270962832e-05
2197,5231.0,7.135608270962832e-05
2208,5261.0,7.135608270962832e-05
1391,3334.0,7.135608270962832e-05
2252,5384.0,7.135608270962832e-05
1358,3275.0,7.135608270962832e-05
4887,11635.0,7.135608270962832e-05
2311,5535.0,7.135608270962832e-05
2040,4902.0,7.135608270962832e-05
4211,10091.0,7.135608270962832e-05
4858,11562.0,7.135608270962832e-05
1533,3642.0,7.135608270962832e-05
1698,4032.0,7.135608270962832e-05
1703,4042.0,7.135608270962832e-05
1712,4073.0,7.135608270962832e-05
1746,4160.0,7.135608270962832e-05
1786,4263.0,7.135608270962832e-05
1799,4293.0,7.135608270962832e-05
4142,9951.0,7.135608270962832e-05
1591,3771.0,7.135608270962832e-05
1847,4427.0,7.135608270962832e-05
4801,11428.0,7.135608270962832e-05
1996,4790.0,7.135608270962832e-05
1564,3715.0,7.135608270962832e-05
4201,10069.0,7.135608270962832e-05
1558,3706.0,7.135608270962832e-05
2026,4861.0,7.135608270962832e-05
2030,4872.0,7.135608270962832e-05
2035,4889.0,7.135608270962832e-05
4889,11654.0,7.135608270962832e-05
2172,5180.0,7.135608270962832e-05
2406,5789.0,7.135608270962832e-05
1152,2739.0,7.135608270962832e-05
2473,5930.0,7.135608270962832e-05
1181,2803.0,7.135608270962832e-05
1233,2936.0,7.135608270962832e-05
4703,11203.0,6.342762907522517e-05
2725,6573.0,6.342762907522517e-05
970,2292.0,6.342762907522517e-05
229,546.0,6.342762907522517e-05
4515,10782.0,6.342762907522517e-05
998,2365.0,6.342762907522517e-05
4789,11401.0,6.342762907522517e-05
4116,9894.0,6.342762907522517e-05
4203,10072.0,6.342762907522517e-05
3976,9562.0,6.342762907522517e-05
2017,4843.0,6.342762907522517e-05
1002,2371.0,6.342762907522517e-05
2721,6559.0,6.342762907522517e-05
939,2220.0,6.342762907522517e-05
3487,8339.0,6.342762907522517e-05
3605,8613.0,6.342762907522517e-05
3464,8286.0,6.342762907522517e-05
3461,8278.0,6.342762907522517e-05
3456,8270.0,6.342762907522517e-05
3434,8230.0,6.342762907522517e-05
3406,8162.0,6.342762907522517e-05
1509,3597.0,6.342762907522517e-05
330,797.0,6.342762907522517e-05
4786,11389.0,6.342762907522517e-05
4417,10574.0,6.342762907522517e-05
350,832.0,6.342762907522517e-05
357,850.0,6.342762907522517e-05
360,853.0,6.342762907522517e-05
2456,5897.0,6.342762907522517e-05
3945,9478.0,6.342762907522517e-05
1982,4759.0,6.342762907522517e-05
2865,6907.0,6.342762907522517e-05
1490,3556.0,6.342762907522517e-05
4585,10958.0,6.342762907522517e-05
1838,4389.0,6.342762907522517e-05
3699,8832.0,6.342762907522517e-05
1815,4332.0,6.342762907522517e-05
4300,10292.0,6.342762907522517e-05
3724,8899.0,6.342762907522517e-05
2646,6387.0,6.342762907522517e-05
2555,6160.0,6.342762907522517e-05
2544,6135.0,6.342762907522517e-05
2628,6337.0,6.342762907522517e-05
3750,8973.0,6.342762907522517e-05
2620,6320.0,6.342762907522517e-05
8,15.0,6.342762907522517e-05
1665,3954.0,6.342762907522517e-05
1666,3956.0,6.342762907522517e-05
4469,10673.0,6.342762907522517e-05
1840,4401.0,6.342762907522517e-05
1169,2773.0,6.342762907522517e-05
108,257.0,6.342762907522517e-05
152,365.0,6.342762907522517e-05
1577,3737.0,6.342762907522517e-05
127,295.0,6.342762907522517e-05
1917,4587.0,6.342762907522517e-05
121,287.0,6.342762907522517e-05
1891,4520.0,6.342762907522517e-05
1861,4453.0,6.342762907522517e-05
3672,8752.0,6.342762907522517e-05
2718,6554.0,6.342762907522517e-05
92,221.0,6.342762907522517e-05
87,209.0,6.342762907522517e-05
4811,11450.0,6.342762907522517e-05
2538,6115.0,6.342762907522517e-05
83,201.0,6.342762907522517e-05
923,2180.0,6.342762907522517e-05
4411,10558.0,6.342762907522517e-05
395,950.0,6.342762907522517e-05
4500,10738.0,6.342762907522517e-05
3020,7253.0,6.342762907522517e-05
832,1958.0,6.342762907522517e-05
2271,5439.0,6.342762907522517e-05
2266,5426.0,6.342762907522517e-05
1243,2973.0,6.342762907522517e-05
3052,7321.0,6.342762907522517e-05
3057,7334.0,6.342762907522517e-05
2857,6891.0,6.342762907522517e-05
650,1532.0,6.342762907522517e-05
1365,3288.0,6.342762907522517e-05
622,1470.0,6.342762907522517e-05
2262,5414.0,6.342762907522517e-05
592,1399.0,6.342762907522517e-05
1377,3309.0,6.342762907522517e-05
2396,5774.0,6.342762907522517e-05
3013,7236.0,6.342762907522517e-05
571,1358.0,6.342762907522517e-05
2369,5701.0,6.342762907522517e-05
3944,9473.0,6.342762907522517e-05
782,1854.0,6.342762907522517e-05
2892,6973.0,6.342762907522517e-05
2395,5773.0,6.342762907522517e-05
1276,3059.0,6.342762907522517e-05
771,1827.0,6.342762907522517e-05
2936,7056.0,6.342762907522517e-05
713,1670.0,6.342762907522517e-05
2965,7133.0,6.342762907522517e-05
2972,7145.0,6.342762907522517e-05
728,1726.0,6.342762907522517e-05
2339,5615.0,6.342762907522517e-05
2322,5558.0,6.342762907522517e-05
1340,3224.0,6.342762907522517e-05
4223,10124.0,6.342762907522517e-05
841,1980.0,6.342762907522517e-05
566,1343.0,6.342762907522517e-05
2434,5858.0,6.342762907522517e-05
2754,6653.0,6.342762907522517e-05
3363,8065.0,6.342762907522517e-05
3360,8061.0,6.342762907522517e-05
906,2138.0,6.342762907522517e-05
435,1042.0,6.342762907522517e-05
4541,10849.0,6.342762907522517e-05
441,1059.0,6.342762907522517e-05
2095,5011.0,6.342762907522517e-05
4396,10526.0,6.342762907522517e-05
4904,11685.0,6.342762907522517e-05
4024,9659.0,6.342762907522517e-05
3220,7734.0,6.342762907522517e-05
2763,6672.0,6.342762907522517e-05
2788,6733.0,6.342762907522517e-05
4387,10507.0,6.342762907522517e-05
2212,5271.0,6.342762907522517e-05
564,1339.0,6.342762907522517e-05
3113,7475.0,6.342762907522517e-05
2187,5209.0,6.342762907522517e-05
4076,9781.0,6.342762907522517e-05
2787,6732.0,6.342762907522517e-05
4272,10226.0,6.342762907522517e-05
4559,10897.0,5.5499175440822025e-05
4868,11582.0,5.5499175440822025e-05
4782,11378.0,5.5499175440822025e-05
4565,10916.0,5.5499175440822025e-05
4684,11164.0,5.5499175440822025e-05
4970,11846.0,5.5499175440822025e-05
4735,11278.0,5.5499175440822025e-05
5003,11928.0,5.5499175440822025e-05
4747,11306.0,5.5499175440822025e-05
4638,11077.0,5.5499175440822025e-05
4890,11655.0,5.5499175440822025e-05
4857,11559.0,5.5499175440822025e-05
4639,11079.0,5.5499175440822025e-05
4771,11359.0,5.5499175440822025e-05
5007,11935.0,5.5499175440822025e-05
4601,10991.0,5.5499175440822025e-05
4491,10713.0,5.5499175440822025e-05
4637,11076.0,5.5499175440822025e-05
62,153.0,5.5499175440822025e-05
635,1491.0,5.5499175440822025e-05
581,1379.0,5.5499175440822025e-05
2962,7129.0,5.5499175440822025e-05
2952,7110.0,5.5499175440822025e-05
2944,7078.0,5.5499175440822025e-05
2852,6881.0,5.5499175440822025e-05
2822,6805.0,5.5499175440822025e-05
2797,6746.0,5.5499175440822025e-05
2778,6712.0,5.5499175440822025e-05
3067,7357.0,5.5499175440822025e-05
2750,6642.0,5.5499175440822025e-05
687,1617.0,5.5499175440822025e-05
2711,6543.0,5.5499175440822025e-05
744,1764.0,5.5499175440822025e-05
2650,6398.0,5.5499175440822025e-05
2644,6384.0,5.5499175440822025e-05
2615,6305.0,5.5499175440822025e-05
543,1287.0,5.5499175440822025e-05
3078,7382.0,5.5499175440822025e-05
2484,5969.0,5.5499175440822025e-05
3467,8292.0,5.5499175440822025e-05
3769,9022.0,5.5499175440822025e-05
3679,8767.0,5.5499175440822025e-05
316,756.0,5.5499175440822025e-05
3613,8629.0,5.5499175440822025e-05
3579,8555.0,5.5499175440822025e-05
3537,8454.0,5.5499175440822025e-05
3533,8447.0,5.5499175440822025e-05
3459,8275.0,5.5499175440822025e-05
488,1151.0,5.5499175440822025e-05
3335,7990.0,5.5499175440822025e-05
3326,7964.0,5.5499175440822025e-05
392,945.0,5.5499175440822025e-05
3297,7883.0,5.5499175440822025e-05
3192,7661.0,5.5499175440822025e-05
3143,7553.0,5.5499175440822025e-05
3138,7539.0,5.5499175440822025e-05
2516,6055.0,5.5499175440822025e-05
2481,5962.0,5.5499175440822025e-05
3858,9262.0,5.5499175440822025e-05
1093,2606.0,5.5499175440822025e-05
1841,4408.0,5.5499175440822025e-05
1817,4335.0,5.5499175440822025e-05
1775,4231.0,5.5499175440822025e-05
1066,2544.0,5.5499175440822025e-05
1699,4036.0,5.5499175440822025e-05
1657,3941.0,5.5499175440822025e-05
1084,2586.0,5.5499175440822025e-05
1565,3716.0,5.5499175440822025e-05
943,2232.0,5.5499175440822025e-05
1542,3664.0,5.5499175440822025e-05
1498,3570.0,5.5499175440822025e-05
1494,3563.0,5.5499175440822025e-05
1209,2880.0,5.5499175440822025e-05
1254,3003.0,5.5499175440822025e-05
1412,3384.0,5.5499175440822025e-05
1284,3069.0,5.5499175440822025e-05
1873,4477.0,5.5499175440822025e-05
1968,4721.0,5.5499175440822025e-05
2410,5799.0,5.5499175440822025e-05
2156,5144.0,5.5499175440822025e-05
2381,5739.0,5.5499175440822025e-05
2372,5710.0,5.5499175440822025e-05
2367,5695.0,5.5499175440822025e-05
819,1933.0,5.5499175440822025e-05
820,1935.0,5.5499175440822025e-05
2257,5403.0,5.5499175440822025e-05
2188,5212.0,5.5499175440822025e-05
2132,5073.0,5.5499175440822025e-05
2033,4885.0,5.5499175440822025e-05
2105,5026.0,5.5499175440822025e-05
2090,5004.0,5.5499175440822025e-05
2065,4956.0,5.5499175440822025e-05
884,2081.0,5.5499175440822025e-05
2049,4920.0,5.5499175440822025e-05
2043,4905.0,5.5499175440822025e-05
2041,4903.0,5.5499175440822025e-05
3779,9049.0,5.5499175440822025e-05
594,1402.0,5.5499175440822025e-05
4282,10247.0,5.5499175440822025e-05
4196,10059.0,5.5499175440822025e-05
4172,10004.0,5.5499175440822025e-05
3899,9380.0,5.5499175440822025e-05
4178,10023.0,5.5499175440822025e-05
4357,10447.0,5.5499175440822025e-05
4343,10410.0,5.5499175440822025e-05
4183,10031.0,5.5499175440822025e-05
4000,9603.0,5.5499175440822025e-05
4153,9971.0,5.5499175440822025e-05
20,49.0,5.5499175440822025e-05
4105,9860.0,5.5499175440822025e-05
3988,9583.0,5.5499175440822025e-05
3902,9388.0,5.5499175440822025e-05
4381,10493.0,5.5499175440822025e-05
10,20.0,5.5499175440822025e-05
4097,9845.0,5.5499175440822025e-05
4031,9679.0,5.5499175440822025e-05
4448,10634.0,5.5499175440822025e-05
4085,9813.0,5.5499175440822025e-05
4476,10687.0,5.5499175440822025e-05
70,174.0,5.5499175440822025e-05
4048,9719.0,5.5499175440822025e-05
2464,5910.0,4.7570721806418875e-05
785,1863.0,4.7570721806418875e-05
2454,5893.0,4.7570721806418875e-05
2459,5901.0,4.7570721806418875e-05
2589,6236.0,4.7570721806418875e-05
780,1849.0,4.7570721806418875e-05
4188,10045.0,4.7570721806418875e-05
2511,6045.0,4.7570721806418875e-05
2486,5983.0,4.7570721806418875e-05
2695,6501.0,4.7570721806418875e-05
4714,11226.0,4.7570721806418875e-05
1348,3244.0,4.7570721806418875e-05
487,1149.0,4.7570721806418875e-05
102,244.0,4.7570721806418875e-05
565,1340.0,4.7570721806418875e-05
2926,7036.0,4.7570721806418875e-05
2918,7026.0,4.7570721806418875e-05
2916,7022.0,4.7570721806418875e-05
2885,6958.0,4.7570721806418875e-05
754,1784.0,4.7570721806418875e-05
78,190.0,4.7570721806418875e-05
2814,6786.0,4.7570721806418875e-05
4127,9927.0,4.7570721806418875e-05
75,183.0,4.7570721806418875e-05
2687,6485.0,4.7570721806418875e-05
4163,9984.0,4.7570721806418875e-05
806,1905.0,4.7570721806418875e-05
3860,9270.0,4.7570721806418875e-05
2258,5406.0,4.7570721806418875e-05
1125,2673.0,4.7570721806418875e-05
1083,2585.0,4.7570721806418875e-05
4379,10490.0,4.7570721806418875e-05
1610,3818.0,4.7570721806418875e-05
1601,3797.0,4.7570721806418875e-05
4846,11536.0,4.7570721806418875e-05
1113,2639.0,4.7570721806418875e-05
1579,3743.0,4.7570721806418875e-05
1567,3719.0,4.7570721806418875e-05
4359,10452.0,4.7570721806418875e-05
1160,2760.0,4.7570721806418875e-05
4860,11566.0,4.7570721806418875e-05
4415,10571.0,4.7570721806418875e-05
4431,10601.0,4.7570721806418875e-05
1218,2897.0,4.7570721806418875e-05
1247,2985.0,4.7570721806418875e-05
1393,3336.0,4.7570721806418875e-05
1681,3988.0,4.7570721806418875e-05
1755,4178.0,4.7570721806418875e-05
4281,10246.0,4.7570721806418875e-05
4335,10391.0,4.7570721806418875e-05
2127,5065.0,4.7570721806418875e-05
469,1115.0,4.7570721806418875e-05
4285,10251.0,4.7570721806418875e-05
883,2080.0,4.7570721806418875e-05
2064,4955.0,4.7570721806418875e-05
4512,10773.0,4.7570721806418875e-05
4313,10319.0,4.7570721806418875e-05
1988,4773.0,4.7570721806418875e-05
1042,2480.0,4.7570721806418875e-05
918,2167.0,4.7570721806418875e-05
